kills,total_drops,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
645,137,6,6,3,4,9,1,6,8,6,1,6,3,6,4,7,4,1,6,3,4,6,3,5,8,5,9,6,1
611,122,5,4,1,4,6,7,6,2,2,3,8,5,6,3,5,4,8,4,3,5,4,3,5,3,1,1,8,6
889,177,7,7,3,7,3,7,8,9,7,6,4,5,6,5,8,5,6,9,6,10,6,8,5,9,7,5,1,8
334,73,2,3,3,5,2,2,2,1,4,1,4,3,4,4,1,1,4,1,1,3,5,2,4,1,1,2,4,3
454,96,5,6,3,3,1,3,2,5,2,3,6,3,1,5,1,4,2,3,3,5,4,4,3,3,3,2,7,4
369,73,1,2,2,1,2,3,4,3,1,6,3,1,1,3,3,4,3,1,4,1,3,2,4,2,3,4,5,1
862,186,7,6,11,9,8,5,3,6,3,1,7,5,7,3,14,8,10,8,6,8,8,7,10,7,2,4,7,6
392,79,1,3,5,3,4,1,4,3,5,2,1,1,2,2,4,2,5,2,4,4,1,1,5,2,4,2,3,3
458,93,2,1,5,3,2,5,4,2,7,4,5,4,3,1,7,2,5,1,4,6,4,3,3,2,2,1,2,3
568,128,2,4,4,5,6,3,1,4,6,6,6,5,8,5,3,4,7,5,7,5,1,8,1,2,6,2,5,7
267,60,5,1,2,2,5,2,1,3,1,1,5,1,2,3,1,1,3,4,2,1,1,1,1,3,2,2,1,3
445,94,5,3,3,7,3,2,2,4,1,4,4,2,4,3,5,3,4,6,2,2,3,5,3,5,2,1,2,4
946,208,8,5,11,10,7,8,1,7,13,12,6,10,9,7,5,4,12,7,9,9,9,6,4,5,6,6,6,6
375,83,2,4,6,1,2,2,2,2,3,3,5,3,4,3,1,5,2,3,2,4,3,3,4,4,5,2,1,2
491,110,4,8,1,5,2,5,6,3,2,3,5,3,1,4,6,1,7,3,5,7,2,5,2,3,4,5,5,3
376,84,6,2,1,2,1,4,1,4,2,4,5,1,1,3,7,2,6,1,2,4,1,2,5,7,3,4,1,2
384,88,4,5,2,5,5,5,2,6,2,2,3,3,1,3,3,5,2,2,3,3,1,1,2,7,2,1,3,5
549,121,7,7,5,6,3,5,5,4,4,4,1,1,6,4,6,3,5,1,3,5,4,5,3,2,2,10,5,5
400,98,5,2,2,3,1,6,3,1,5,4,2,3,9,3,2,3,3,5,3,3,3,4,3,3,3,4,4,6
420,92,3,1,1,3,2,3,3,3,4,3,1,3,7,5,2,1,4,4,2,4,5,4,1,4,3,5,7,4
463,97,4,3,4,2,4,3,6,3,6,5,3,4,1,6,5,2,1,4,3,2,4,1,3,3,6,4,2,3
509,95,3,3,4,4,6,5,3,3,4,3,3,1,6,1,2,3,3,4,4,4,1,3,3,3,4,4,2,6
723,150,8,5,7,9,9,9,1,3,4,1,7,4,7,5,7,6,6,4,4,2,6,7,3,4,6,7,4,5
622,120,7,2,3,9,6,4,4,5,6,4,3,3,3,12,4,2,5,1,6,2,1,2,5,5,2,5,5,4
421,98,3,2,5,1,1,3,2,6,5,3,4,5,6,2,3,2,1,1,7,8,3,4,6,4,2,5,2,2
523,112,5,8,5,3,6,4,4,1,5,1,3,6,2,6,2,3,5,4,7,5,1,4,4,1,3,2,6,6
642,97,3,5,3,5,1,3,3,5,4,4,5,7,4,3,1,1,4,4,3,2,6,3,3,5,3,3,2,2
743,149,4,5,5,6,6,10,1,6,11,1,2,4,4,2,1,4,6,11,5,2,9,7,7,7,3,5,9,6
492,98,4,5,3,4,4,1,2,3,2,6,2,6,1,2,3,2,1,5,6,4,5,3,5,3,6,4,5,1
448,91,4,5,2,3,4,3,1,1,8,5,7,3,1,3,3,2,1,1,6,2,4,4,5,1,4,4,2,2
361,99,5,2,10,1,4,5,4,4,2,6,4,5,3,2,1,2,2,2,2,3,3,4,5,4,4,6,2,2
1065,216,7,5,6,8,9,6,6,14,6,1,9,17,10,5,9,5,7,6,9,9,11,5,1,8,9,11,8,9
476,110,6,7,5,3,5,2,3,3,1,5,10,4,5,4,6,3,4,5,3,3,4,3,3,2,1,4,2,4
449,94,3,3,1,4,6,1,2,1,6,2,3,1,2,2,6,2,4,1,9,5,8,3,2,6,3,2,4,2
658,132,4,4,4,6,7,5,9,7,2,6,12,1,6,8,1,5,6,3,7,3,3,5,2,4,3,3,4,2
388,80,5,1,2,2,1,1,2,4,3,4,3,3,5,5,4,3,5,4,4,4,1,4,4,1,2,1,1,1
695,134,5,5,5,6,6,2,7,7,4,6,3,4,2,7,5,6,3,6,5,4,5,6,5,9,4,1,2,4
395,84,4,3,2,2,5,5,2,2,3,1,2,1,1,4,2,7,4,4,2,3,6,6,3,2,1,3,3,1
293,67,2,1,4,4,1,2,2,1,1,1,4,2,3,4,2,2,2,4,3,3,3,1,2,2,2,3,1,5
533,126,4,7,3,5,2,4,7,6,4,5,2,8,8,4,4,5,4,2,4,5,8,2,3,6,4,1,5,4
440,73,3,2,1,3,2,4,2,2,2,1,2,2,2,2,3,3,2,4,3,1,5,1,2,2,2,2,7,6
673,126,4,9,4,1,9,4,5,3,6,3,3,2,4,5,2,4,4,3,5,8,9,5,6,1,7,5,3,2
437,98,6,6,4,3,5,2,2,4,2,1,4,3,3,4,2,4,8,3,1,4,3,6,3,4,4,4,2,1
535,119,6,7,3,4,2,4,6,3,4,2,6,1,1,2,2,6,2,7,6,5,5,4,5,5,7,3,6,5
906,194,7,3,10,10,8,7,8,3,6,1,10,7,4,6,3,4,5,11,9,3,7,5,11,6,8,10,13,9
507,115,4,8,6,5,4,5,3,4,5,1,1,4,2,2,2,7,4,5,9,5,6,3,3,4,6,2,2,3
477,110,4,2,6,1,3,5,3,7,5,5,5,3,3,4,3,4,5,1,2,4,3,3,7,4,5,6,4,3
706,157,4,5,5,5,4,6,11,7,4,3,1,7,9,2,6,4,3,4,9,7,5,9,7,6,9,5,6,4
768,156,1,5,6,7,8,4,4,8,6,3,9,6,7,1,7,5,5,8,5,5,5,8,4,4,5,8,6,6
409,82,3,3,3,5,4,3,5,1,5,1,1,2,4,2,1,2,3,1,3,5,4,3,3,4,3,2,5,1
506,113,5,5,4,3,3,4,4,3,4,5,8,7,3,4,2,6,2,6,2,4,5,6,3,4,2,7,1,1
707,142,6,5,6,3,4,5,3,5,5,9,6,5,7,5,9,3,1,7,7,4,6,5,2,5,4,5,5,5
647,131,4,4,6,1,4,1,4,5,2,6,4,2,4,3,5,6,7,7,6,7,9,3,3,4,7,5,6,6
392,88,5,3,4,3,1,4,5,4,2,6,2,3,2,3,4,3,2,1,1,7,1,1,3,7,1,2,5,3
410,85,6,4,4,4,3,1,4,1,4,3,4,3,4,5,3,2,4,2,3,3,2,5,2,2,1,2,3,1
642,133,3,3,6,4,5,3,5,4,8,7,3,5,7,3,4,3,5,7,11,6,2,5,3,6,4,4,6,1
555,113,3,4,1,2,5,1,1,4,7,5,4,6,7,3,5,6,8,2,1,7,4,1,7,3,2,5,4,5
538,110,5,3,5,3,3,5,1,5,6,2,6,5,3,5,7,4,4,1,2,4,5,3,5,4,1,4,8,1
493,116,3,4,4,6,4,6,2,5,4,5,2,6,2,3,5,1,5,6,5,3,5,1,5,3,8,2,6,5
536,127,6,5,5,4,7,2,3,2,1,4,1,7,4,6,4,5,3,5,4,7,8,5,3,6,4,3,6,7
996,214,6,7,12,1,3,13,7,8,8,6,11,6,6,4,7,3,9,13,4,6,10,8,12,10,9,7,11,7
613,114,2,5,2,1,5,6,2,2,9,4,5,5,6,2,5,5,3,6,2,2,3,7,6,6,4,3,3,3
528,127,3,9,3,5,3,2,2,4,1,6,4,2,9,2,9,4,4,4,5,3,6,4,2,8,7,6,7,3
511,119,2,3,1,4,2,5,4,2,3,5,1,5,1,6,4,3,4,8,5,4,8,6,1,10,2,7,5,8
522,100,2,4,2,4,5,6,4,3,1,3,5,2,1,4,3,7,2,2,8,6,3,4,1,3,2,1,5,7
374,72,1,1,1,2,4,3,2,2,1,1,5,1,3,1,5,1,3,4,1,2,3,3,4,3,2,5,4,4
597,113,5,4,3,3,7,4,1,3,8,2,2,4,5,3,6,1,5,1,2,4,4,6,5,9,4,3,7,2
445,89,3,5,5,2,3,3,2,5,4,2,2,3,4,3,6,1,4,5,4,2,4,1,2,3,3,2,4,2
811,171,8,7,5,14,5,4,1,9,5,1,4,7,6,9,6,6,4,6,4,5,9,5,7,8,5,4,8,9
405,83,7,3,2,3,2,3,1,1,3,2,3,2,3,2,1,2,6,5,4,4,6,2,2,6,2,1,3,2
597,130,3,8,5,2,2,1,2,5,7,8,6,2,4,7,4,4,2,6,11,6,4,2,5,7,5,7,4,1
534,106,8,5,1,5,4,4,1,3,5,3,2,5,3,3,6,7,3,3,2,6,6,4,3,3,4,1,3,3
409,96,6,2,5,3,3,1,3,5,2,1,3,8,7,2,3,6,3,4,2,1,3,3,6,4,4,4,1,1
433,85,4,2,2,2,4,3,1,3,1,4,3,2,7,2,6,2,2,10,1,2,2,5,2,1,3,4,2,3
597,114,3,3,1,2,5,4,4,5,7,8,6,5,6,1,3,3,3,8,6,2,2,8,4,1,2,6,3,3
787,166,8,6,6,6,6,8,5,7,3,7,5,11,7,7,6,4,6,1,5,8,8,4,6,6,1,6,6,7
725,162,5,5,2,6,5,8,7,10,8,5,7,5,11,3,9,1,7,2,7,7,8,3,6,7,1,6,4,7
611,117,2,4,6,3,2,8,3,1,6,9,3,7,3,3,1,7,2,4,3,4,4,3,5,8,3,8,3,2
1102,226,8,6,11,13,8,10,11,7,8,8,8,8,5,6,7,12,13,9,13,13,5,1,9,4,3,6,7,7
577,136,9,4,8,3,4,1,5,3,3,12,5,3,5,8,5,8,4,5,1,5,7,6,3,3,7,2,5,2
502,111,1,4,6,4,2,3,1,8,7,3,2,3,2,2,6,3,6,8,5,5,2,6,4,4,6,3,2,3
482,89,1,1,2,1,4,1,1,2,4,5,3,3,6,4,1,2,3,4,10,4,2,5,2,5,5,2,2,4
557,111,3,6,4,1,5,10,2,5,3,5,3,1,3,2,4,7,6,6,3,1,7,2,2,1,1,5,10,3
769,153,8,7,1,3,8,4,8,6,4,6,5,6,4,8,14,6,3,6,5,3,9,8,4,5,3,4,4,1
511,125,2,8,6,6,6,7,3,2,5,7,6,3,3,5,2,5,7,4,5,7,6,1,2,3,3,4,5,2
617,123,5,7,2,4,3,4,1,2,6,10,2,7,5,2,7,6,3,2,4,4,3,5,3,10,3,4,4,5
710,139,12,4,8,5,3,6,5,9,4,8,4,3,9,3,3,4,4,6,4,3,2,4,6,7,1,7,3,2
345,74,3,3,5,2,2,1,2,5,2,3,3,2,1,2,1,4,4,6,3,3,2,1,2,1,1,3,2,5
422,100,2,1,3,1,1,4,1,5,2,7,6,3,3,5,8,1,3,6,2,7,2,5,5,4,2,1,7,3
499,104,3,4,3,8,5,4,2,5,3,1,4,4,2,6,4,4,5,1,5,3,4,5,1,1,4,4,5,4
531,102,6,6,5,3,4,3,1,5,5,3,4,1,3,2,3,9,6,2,5,6,4,4,1,2,4,1,2,2
628,113,5,8,2,4,2,1,3,5,5,6,3,4,1,4,5,1,5,5,2,8,2,6,3,10,2,3,4,4
272,55,1,2,2,1,6,2,1,1,2,3,1,5,1,3,1,1,2,3,3,1,1,2,1,2,2,2,2,1
477,104,2,4,4,2,2,5,1,1,3,3,6,3,2,2,5,3,3,3,8,6,6,6,4,4,6,3,2,5
801,159,3,8,3,9,11,3,6,7,7,4,1,8,2,5,5,10,5,3,12,4,5,5,10,6,1,3,5,8
410,84,4,1,3,2,2,1,1,3,4,4,4,4,3,1,6,3,5,5,1,3,3,6,3,4,2,1,3,2
473,92,3,2,3,4,4,3,4,6,5,2,1,6,1,3,2,4,1,5,3,2,5,4,2,3,4,4,3,3
387,90,5,3,1,6,1,5,5,3,3,3,5,1,3,2,8,3,3,3,4,4,2,1,2,4,2,3,2,3
422,94,5,4,4,5,6,1,4,4,1,6,2,3,1,8,3,1,2,3,2,4,2,1,3,4,2,4,4,5
251,56,1,1,4,2,1,6,2,1,2,3,4,1,2,3,2,2,1,4,2,3,1,2,1,1,1,1,1,1
539,100,2,4,4,3,4,2,3,5,3,3,3,6,5,2,3,6,5,2,2,4,1,3,2,3,7,2,7,4
434,89,2,4,5,4,2,2,5,5,4,3,6,1,2,5,2,1,1,3,4,5,4,2,1,4,3,1,4,4
470,91,5,5,2,3,4,4,3,3,2,4,2,2,4,4,5,4,3,1,3,3,3,4,2,3,1,4,6,2
450,91,1,4,3,5,2,6,5,2,6,2,2,3,5,5,3,2,4,1,2,1,3,1,5,1,4,4,7,2
377,69,2,3,2,2,2,3,6,2,3,2,4,2,3,1,3,3,2,5,2,3,1,2,1,4,1,3,1,1
444,99,2,1,6,2,3,2,8,3,3,5,2,6,2,3,5,3,2,4,9,6,1,1,1,4,3,4,3,5
908,213,8,5,12,9,8,8,10,7,4,1,6,4,10,10,5,7,16,7,5,10,5,6,9,7,8,6,11,9
548,117,5,4,4,6,1,4,4,2,4,4,4,8,3,2,2,1,2,6,5,5,4,9,1,4,3,4,6,10
426,83,2,7,5,3,3,4,3,3,1,4,3,3,1,5,3,1,1,3,2,3,3,3,3,3,4,1,4,2
422,98,3,3,5,1,3,3,7,6,3,1,2,4,1,6,8,5,2,3,1,5,3,5,1,2,5,3,4,3
1062,203,9,9,7,7,6,8,9,7,8,6,9,9,7,14,8,1,8,5,8,6,5,9,4,5,6,6,7,10
727,138,7,3,6,8,7,3,4,8,3,3,1,1,5,3,4,10,4,7,5,4,3,1,8,6,5,8,3,8
422,85,3,3,3,5,3,3,4,3,7,6,2,2,4,2,4,5,1,1,4,4,2,2,3,2,3,1,2,1
448,83,1,3,3,1,2,2,5,3,2,2,3,6,2,3,2,2,4,5,2,3,3,6,3,4,6,2,1,2
595,124,3,2,4,1,4,5,4,3,7,5,4,8,5,3,4,6,6,1,7,3,4,8,3,2,5,5,3,9
728,147,9,4,6,2,2,4,2,10,8,4,4,8,3,7,4,7,5,9,7,5,6,6,2,6,3,7,6,1
488,105,6,3,8,2,3,4,3,2,9,4,3,3,3,1,4,1,5,1,4,1,2,5,10,2,2,8,4,2
577,118,6,5,1,3,6,5,4,5,3,4,7,3,8,3,4,2,3,2,8,4,6,5,9,3,4,1,2,2
618,116,3,6,1,8,5,3,5,4,1,2,6,6,4,1,1,7,4,4,8,4,2,8,2,4,5,2,7,3
415,88,6,7,3,8,3,3,1,2,4,4,3,2,3,1,4,2,2,1,5,2,3,5,2,3,1,4,2,2
1124,195,6,11,5,11,10,5,9,9,8,13,11,1,7,6,7,10,1,5,6,6,5,6,3,6,8,8,3,9
619,98,3,1,3,3,1,2,4,3,2,2,4,4,4,5,8,4,6,2,2,3,1,3,4,7,2,7,6,2
508,102,8,1,1,3,4,5,2,7,4,4,3,4,2,9,2,3,5,3,5,2,4,3,1,1,5,4,5,2
467,96,2,2,3,6,5,1,2,6,3,5,1,2,2,4,5,5,2,1,7,4,8,3,2,2,3,4,2,4
545,120,8,2,1,4,3,3,4,2,7,2,6,3,4,6,2,5,5,5,4,3,7,4,6,7,1,4,7,5
453,92,2,4,1,2,1,1,9,2,8,4,4,3,3,2,4,4,3,1,1,3,3,3,4,4,4,8,2,2
361,78,1,4,3,5,7,1,2,2,3,2,1,3,4,2,3,1,2,5,2,4,3,3,3,1,1,5,3,2
585,136,6,5,5,10,5,5,4,7,2,7,3,4,2,9,7,8,3,3,5,6,7,1,5,3,1,4,3,6
519,108,1,3,3,7,4,4,1,4,3,4,4,3,1,5,2,4,4,5,7,3,5,2,3,6,8,4,2,6
310,63,3,2,1,2,3,1,4,1,1,1,3,1,1,1,3,4,3,2,4,2,3,2,3,1,2,3,5,1
495,123,7,1,5,2,5,8,2,2,7,4,7,3,2,6,4,2,4,9,2,5,4,2,6,5,4,8,4,3
511,112,5,3,2,4,1,3,6,6,4,8,4,4,3,6,3,6,7,3,5,7,2,1,2,5,5,3,3,1
599,135,5,3,6,5,4,2,4,4,9,3,10,9,4,7,4,4,2,5,5,1,7,7,6,8,6,1,2,2
559,121,6,3,2,9,4,5,5,1,5,7,5,2,1,4,10,2,8,5,3,2,6,5,3,2,3,4,3,6
362,79,1,3,2,1,4,2,4,1,3,2,4,1,3,2,2,6,2,5,1,5,4,3,3,2,4,4,2,3
670,132,2,2,8,4,4,9,4,10,3,4,2,3,3,3,1,6,6,2,5,5,5,3,2,6,9,10,4,7
718,150,7,7,5,7,6,5,5,8,8,5,5,6,6,4,4,2,9,6,2,7,4,5,6,1,2,2,8,8
612,143,9,2,3,5,6,1,11,3,6,2,7,9,3,3,3,6,8,4,3,6,6,4,5,2,6,7,6,7
475,98,3,3,5,1,4,3,1,1,2,3,6,9,3,8,4,5,4,4,3,1,1,2,4,2,3,5,3,5
794,161,1,6,6,10,7,6,4,5,3,4,7,6,9,6,3,6,6,1,4,11,7,4,7,7,3,5,8,9
524,105,8,4,1,2,3,5,6,5,7,3,4,2,4,3,3,4,3,6,3,2,4,4,3,1,5,1,7,2
431,92,5,9,2,7,4,2,4,2,1,2,5,2,2,5,1,1,3,5,1,4,5,3,5,2,1,4,1,4
392,81,3,1,4,1,4,3,6,5,3,2,3,2,3,3,4,1,3,3,1,1,1,6,4,3,4,3,2,2
370,83,2,1,6,7,3,3,1,2,3,5,2,1,3,8,2,2,4,3,3,1,3,1,1,6,1,5,3,1
532,109,1,3,3,5,5,2,1,7,5,4,3,3,3,4,5,2,3,6,5,5,6,4,6,3,3,5,4,3
297,65,3,3,4,3,3,3,1,2,4,2,1,4,5,2,2,2,1,3,2,1,2,1,3,1,3,1,1,2
534,126,4,9,9,3,2,4,2,5,1,3,4,4,6,4,1,5,4,8,7,3,4,6,5,8,5,6,3,1
426,91,1,1,3,4,2,2,4,5,5,1,3,2,3,2,2,5,1,2,1,4,5,1,5,4,7,5,8,3
313,70,2,1,3,3,5,2,4,1,6,2,1,2,2,1,2,1,5,3,1,5,3,2,3,4,3,1,1,1
321,74,3,4,4,2,1,2,4,1,1,1,1,6,2,2,4,4,1,1,3,6,3,4,1,4,1,2,2,4
501,99,7,3,5,2,2,2,3,5,2,3,6,2,3,2,1,5,4,6,4,4,2,2,7,3,3,2,3,6
630,113,4,5,2,4,2,5,5,3,7,4,2,3,8,3,1,4,1,6,2,7,5,5,4,5,2,6,3,5
475,105,3,2,5,5,1,2,4,5,4,1,3,1,5,5,5,4,2,7,2,3,3,5,6,3,2,5,5,7
491,118,1,3,5,4,2,4,5,4,5,2,3,2,6,1,6,4,5,6,5,4,6,2,2,4,5,5,8,9
570,126,3,5,4,4,5,7,6,5,2,4,6,3,7,10,6,6,2,3,7,1,3,5,6,3,1,4,4,4
924,186,6,8,5,6,6,7,1,7,5,14,7,8,5,5,12,6,11,8,5,6,9,7,4,8,6,7,1,6
547,105,5,2,4,3,4,1,10,3,3,2,3,1,5,3,5,2,1,4,5,4,4,5,6,3,3,3,4,7
579,93,2,2,1,3,5,6,3,6,2,2,1,1,4,1,6,4,4,4,1,2,3,6,4,5,2,3,4,6
559,116,6,5,1,1,2,6,9,5,3,6,4,3,6,2,2,4,5,4,5,1,6,8,5,4,2,6,1,4
584,117,7,5,7,5,4,5,3,2,2,3,5,5,3,5,6,6,5,4,2,7,1,5,7,1,1,3,6,2
693,132,5,7,6,2,8,6,8,5,6,2,3,2,7,2,4,5,8,3,8,1,1,6,5,4,4,3,8,3
474,95,6,4,2,3,1,1,6,6,3,3,1,3,1,5,5,3,2,8,1,4,3,3,3,5,1,4,5,3
516,116,2,3,6,3,2,6,8,4,6,5,4,2,4,6,4,3,6,4,5,3,6,3,2,3,1,7,2,6
533,120,2,1,1,4,5,6,2,6,4,1,4,1,4,6,1,4,6,4,6,7,4,7,4,9,8,6,3,4
480,88,3,2,3,5,1,4,4,6,2,3,5,5,4,5,1,2,3,3,3,6,1,1,2,2,4,4,3,1
396,90,2,3,3,2,1,3,3,1,5,1,2,3,5,3,4,5,2,5,3,8,3,1,2,4,7,2,5,2
497,100,2,3,5,6,3,3,6,5,3,4,1,4,3,3,2,4,5,1,4,5,2,2,3,3,3,5,4,6
402,85,2,10,4,1,7,2,4,5,2,4,2,1,3,3,4,1,2,2,2,1,3,2,4,2,3,1,5,3
570,111,1,3,8,4,4,1,4,2,2,6,4,7,4,6,5,2,2,1,2,6,7,3,4,7,5,3,2,6
622,136,3,5,4,3,3,1,8,8,5,3,5,3,6,4,3,2,5,3,6,7,8,5,7,6,6,7,5,5
476,97,5,3,6,2,2,4,4,1,4,4,1,4,1,2,2,3,2,7,4,3,2,6,2,6,3,6,4,4
564,96,4,5,2,4,6,4,3,3,3,3,4,6,3,3,1,3,3,3,4,2,4,4,1,3,6,1,3,5
572,125,5,5,1,4,5,8,7,7,3,7,6,3,6,2,5,3,3,4,5,6,2,6,4,4,2,6,3,3
424,86,4,2,7,4,4,3,5,1,2,3,2,2,1,2,3,1,2,7,2,7,3,4,2,4,2,3,2,2
379,77,2,1,3,2,5,2,4,4,3,1,2,2,5,2,1,4,3,5,3,3,4,2,2,2,4,3,2,1
631,126,1,7,8,1,3,6,5,4,6,5,5,8,1,4,3,1,8,4,7,3,4,7,6,1,6,5,1,6
633,108,3,2,4,5,6,7,2,5,4,4,4,1,3,5,3,5,1,3,6,1,4,3,5,6,1,4,7,4
409,75,2,3,1,3,4,1,3,1,4,3,1,3,1,4,2,7,3,1,1,1,3,4,3,2,4,4,3,3
490,103,6,7,3,3,1,5,4,3,1,3,7,4,3,4,3,6,4,1,6,3,3,1,6,2,5,2,3,4
250,54,2,2,2,4,4,1,1,1,5,2,1,2,1,2,1,1,1,1,3,1,2,1,3,3,1,2,1,3
518,100,2,4,5,4,5,3,4,2,1,5,4,3,2,3,7,2,4,7,2,1,1,2,7,3,3,4,3,7
341,69,1,3,1,3,3,2,2,2,1,4,1,3,1,1,3,3,3,6,1,2,1,4,2,2,3,5,2,4
517,98,6,2,1,7,5,4,2,6,5,3,5,6,2,1,4,2,3,3,2,7,2,4,2,2,3,3,3,3
500,100,4,3,1,5,3,6,2,2,11,4,5,3,4,4,3,3,5,2,3,4,2,3,4,2,2,1,5,4
471,95,4,2,5,5,2,3,3,6,2,3,4,3,2,2,2,11,4,2,5,8,1,1,2,6,1,1,1,4
375,81,7,1,2,4,3,1,4,3,5,3,4,1,6,6,2,1,2,2,3,3,1,3,2,2,2,1,3,4
682,139,3,5,5,8,2,3,3,8,6,3,8,4,4,8,2,9,1,6,5,5,3,9,3,4,4,4,9,5
246,71,2,4,2,3,5,1,1,2,3,3,3,1,1,2,2,4,3,5,4,3,3,4,3,2,1,1,2,1
1173,249,10,8,7,10,10,11,9,9,8,12,9,9,6,11,8,11,4,13,9,11,7,9,1,11,11,6,11,8
584,113,1,5,2,3,6,4,4,2,2,4,7,1,5,4,5,4,3,4,4,2,9,3,2,7,7,4,5,4
573,109,3,6,5,6,9,2,5,2,3,3,2,2,8,4,2,6,5,4,4,4,2,2,3,5,1,6,3,2
554,129,7,4,4,6,5,7,6,4,4,4,2,4,6,4,5,2,6,4,7,2,5,5,5,7,7,2,1,4
438,84,2,4,3,1,3,6,4,4,3,3,2,2,5,3,3,2,4,1,6,3,1,4,4,3,1,3,3,1
366,78,2,3,5,2,1,1,3,2,3,2,3,1,1,4,1,6,5,4,1,4,2,3,5,2,3,4,3,2
458,107,5,3,5,5,2,4,5,3,5,2,2,2,5,5,2,5,6,4,3,7,1,2,1,4,5,5,6,3
635,137,3,4,2,7,7,6,6,5,3,6,3,6,2,6,5,2,5,4,9,8,8,1,8,7,1,5,6,2
530,96,3,2,5,2,4,5,5,9,3,3,1,1,2,2,6,2,3,2,3,3,4,6,1,1,6,4,5,3
556,129,6,6,4,5,2,8,1,2,5,6,8,2,8,5,2,4,3,7,2,1,4,6,4,3,3,11,7,4
393,93,1,3,4,7,4,4,2,5,2,3,3,2,8,5,4,3,3,2,4,4,1,3,1,3,3,1,5,3
501,102,3,4,5,1,2,3,6,5,6,4,4,2,1,6,3,6,3,9,2,3,2,6,4,4,2,3,1,2
470,103,6,3,3,2,5,4,5,5,3,2,2,3,3,3,6,5,2,6,4,3,6,6,1,5,2,2,3,3
632,138,3,4,9,4,7,5,11,2,5,3,6,7,4,7,4,8,6,1,7,3,4,3,5,5,5,5,4,1
801,181,8,6,4,7,5,7,6,6,6,6,9,11,1,3,2,4,7,7,8,6,7,8,11,8,5,7,6,10
418,110,6,3,5,1,4,4,4,2,9,3,6,1,3,2,2,5,4,4,4,4,2,7,4,4,5,2,5,5
462,99,5,4,4,5,1,7,7,1,5,3,1,6,3,3,1,4,6,4,3,3,3,3,3,2,4,5,1,2
638,143,6,3,2,6,5,6,8,7,7,6,5,1,5,3,7,8,5,1,11,6,1,6,5,5,8,2,5,3
873,180,8,11,6,4,7,6,7,11,4,4,5,6,10,1,6,9,7,6,5,4,6,9,11,5,2,10,4,6
596,114,2,2,5,2,2,4,1,6,7,2,4,3,3,7,8,4,4,3,8,7,1,4,5,2,2,3,9,4
767,158,6,7,2,3,10,5,6,7,15,6,5,6,1,7,7,12,4,2,5,8,3,5,5,2,3,7,4,5
1005,190,6,2,6,3,3,6,9,9,5,12,10,9,4,3,4,9,11,9,9,10,10,6,1,6,2,8,8,10
609,106,5,1,5,1,4,2,3,5,2,4,9,2,2,2,3,3,7,2,4,7,4,8,4,3,5,1,5,3
581,113,2,1,9,1,3,9,2,6,3,3,4,8,1,3,5,2,7,7,1,4,5,6,3,6,3,1,6,2
815,156,10,1,9,6,10,4,8,3,3,5,5,8,5,3,3,4,2,4,6,6,7,8,5,12,3,3,5,8
498,90,6,3,1,7,3,1,6,2,3,5,3,4,5,3,5,4,1,2,2,1,1,2,8,2,2,1,4,3
621,136,3,8,3,5,3,6,8,11,2,4,2,4,3,5,4,2,4,1,7,9,8,4,5,5,4,5,6,5
408,77,2,3,1,2,2,2,2,4,3,4,4,1,2,1,3,3,4,6,1,4,3,4,2,1,4,4,3,2
311,67,4,1,1,1,2,2,1,3,1,1,1,1,1,1,4,5,3,2,1,4,2,3,3,3,4,2,4,6
572,118,7,5,6,1,4,4,5,2,4,5,4,3,6,4,3,2,4,13,3,5,7,2,3,5,4,1,4,2
644,126,5,6,4,5,4,5,4,3,4,10,4,7,1,4,2,2,3,4,8,9,4,4,2,1,5,9,2,5
477,103,5,4,3,1,4,9,2,4,8,3,4,6,3,2,1,4,4,4,1,1,3,2,4,1,4,5,5,6
507,101,4,4,7,2,2,2,4,3,3,3,4,2,2,1,3,6,3,5,5,1,5,5,6,5,4,1,4,5
507,109,3,4,4,3,4,5,3,8,1,1,4,3,6,1,4,3,5,7,5,4,8,1,6,4,4,1,6,1
321,67,1,3,1,2,2,2,2,1,4,1,2,2,2,3,3,2,4,3,3,1,3,3,2,2,8,1,3,1
764,162,5,4,7,4,10,4,5,2,4,9,5,9,6,7,1,7,3,1,3,7,8,9,5,9,8,9,5,6
409,80,1,1,1,5,1,2,3,2,4,3,7,4,1,4,5,1,3,4,3,3,3,2,2,2,2,3,2,6
379,79,1,3,1,1,3,1,2,1,1,3,6,1,3,3,2,5,3,5,2,5,4,3,5,4,3,2,3,3
706,147,5,7,5,5,1,5,6,8,4,6,5,8,4,4,3,3,4,4,5,3,7,8,9,1,9,8,5,5
297,69,4,2,2,2,1,1,4,4,1,1,2,2,1,3,1,1,7,1,3,1,5,3,4,1,3,3,2,4
363,81,4,3,3,3,3,3,4,1,6,1,2,1,6,1,2,1,4,3,5,2,2,1,6,2,5,2,2,3
454,104,6,5,4,5,4,2,4,4,1,3,6,4,1,6,4,4,3,3,3,4,3,1,8,3,2,5,5,1
559,129,5,3,4,5,4,1,3,6,5,9,2,6,4,6,6,6,2,1,5,8,6,6,7,1,7,2,5,4
461,101,6,3,2,3,3,3,1,2,8,2,4,6,5,1,4,1,3,5,3,5,5,3,3,2,6,6,3,3
